beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,Li7_OK,Li_total_OK,A7_flipped,ACCEPTED,chi_sum
1.05,0.48,0.21,2.5263682500000002e-05,0.24365,1.3198242811501597e-10,0.0,1.3198242811501597e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.09912140575079914,0.09912140575079914,True,True,True,True,True,True,0.2318011448349239
1.05,0.48,0.23,2.5263682500000002e-05,0.24365,1.295e-10,0.0,1.295e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.024999999999999915,0.024999999999999915,True,True,True,True,True,True,0.08355833333332544
1.05,0.48,0.25,2.5263682500000002e-05,0.24365,1.2710923076923076e-10,0.0,1.2710923076923076e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.1445384615384613,0.1445384615384613,True,True,True,True,True,True,0.32263525641024826
1.05,0.48,0.27,2.5263682500000002e-05,0.24365,1.2480513595166162e-10,0.0,1.2480513595166162e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.2597432024169184,0.2597432024169184,True,True,True,True,True,True,0.5530447381671624
1.05,0.48,0.29,2.5263682500000002e-05,0.24365,1.225830860534125e-10,0.0,1.225830860534125e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.37084569732937506,0.37084569732937506,True,True,True,True,True,True,0.7752497279920758
1.05,0.48,0.31,2.5263682500000002e-05,0.24365,1.204387755102041e-10,0.0,1.204387755102041e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.4780612244897948,0.4780612244897948,True,True,True,True,True,True,0.9896807823129152
1.05,0.48,0.33,2.5263682500000002e-05,0.24365,1.183681948424069e-10,0.0,1.183681948424069e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5815902578796549,0.5815902578796549,True,True,True,True,True,True,1.1967388490926354
1.05,0.48,0.35,2.5263682500000002e-05,0.24365,1.1636760563380282e-10,0.0,1.1636760563380282e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.6816197183098585,0.6816197183098585,True,True,True,True,True,True,1.3967977699530425
1.05,0.5,0.15,2.5263682500000002e-05,0.24365,1.4192796610169493e-10,0.0,1.4192796610169493e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5963983050847468,0.5963983050847468,True,True,True,True,True,True,1.2263549435028192
1.05,0.5,0.17,2.5263682500000002e-05,0.24365,1.3909883720930235e-10,0.0,1.3909883720930235e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.45494186046511786,0.45494186046511786,True,True,True,True,True,True,0.9434420542635613
1.05,0.5,0.19,2.5263682500000002e-05,0.24365,1.3638029315960913e-10,0.0,1.3638029315960913e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.3190146579804571,0.3190146579804571,True,True,True,True,True,True,0.6715876492942399
1.05,0.5,0.21,2.5263682500000002e-05,0.24365,1.3376597444089457e-10,0.0,1.3376597444089457e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.18829872204472875,0.18829872204472875,True,True,True,True,True,True,0.4101557774227831
1.05,0.5,0.23,2.5263682500000002e-05,0.24365,1.3125e-10,0.0,1.3125e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.06250000000000108,0.06250000000000108,True,True,True,True,True,True,0.15855833333332778
1.05,0.5,0.25,2.5263682500000002e-05,0.24365,1.288269230769231e-10,0.0,1.288269230769231e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.05865384615384506,0.05865384615384506,True,True,True,True,True,True,0.15086602564101573
1.05,0.5,0.27,2.5263682500000002e-05,0.24365,1.264916918429003e-10,0.0,1.264916918429003e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.17541540785498475,0.17541540785498475,True,True,True,True,True,True,0.38438914904329513
1.05,0.5,0.29,2.5263682500000002e-05,0.24365,1.2423961424332345e-10,0.0,1.2423961424332345e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.28801928783382713,0.28801928783382713,True,True,True,True,True,True,0.6095969090009798
1.05,0.5,0.31,2.5263682500000002e-05,0.24365,1.2206632653061226e-10,0.0,1.2206632653061226e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.39668367346938677,0.39668367346938677,True,True,True,True,True,True,0.8269256802720992
1.05,0.5,0.33,2.5263682500000002e-05,0.24365,1.1996776504297996e-10,0.0,1.1996776504297996e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5016117478510013,0.5016117478510013,True,True,True,True,True,True,1.0367818290353281
1.05,0.5,0.35,2.5263682500000002e-05,0.24365,1.1794014084507045e-10,0.0,1.1794014084507045e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.6029929577464772,0.6029929577464772,True,True,True,True,True,True,1.23954424882628
1.05,0.52,0.15,2.5263682500000002e-05,0.24365,1.4382033898305086e-10,0.0,1.4382033898305086e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.6910169491525434,0.6910169491525434,True,True,True,True,True,True,1.4155922316384124
1.05,0.52,0.17,2.5263682500000002e-05,0.24365,1.4095348837209305e-10,0.0,1.4095348837209305e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5476744186046527,0.5476744186046527,True,True,True,True,True,True,1.128907170542631
1.05,0.52,0.19,2.5263682500000002e-05,0.24365,1.3819869706840392e-10,0.0,1.3819869706840392e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.40993485342019664,0.40993485342019664,True,True,True,True,True,True,0.8534280401737189
1.05,0.52,0.21,2.5263682500000002e-05,0.24365,1.3554952076677318e-10,0.0,1.3554952076677318e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.27747603833865964,0.27747603833865964,True,True,True,True,True,True,0.5885104100106449
1.05,0.52,0.23,2.5263682500000002e-05,0.24365,1.33e-10,0.0,1.33e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.15000000000000077,0.15000000000000077,True,True,True,True,True,True,0.3335583333333272
1.05,0.52,0.25,2.5263682500000002e-05,0.24365,1.305446153846154e-10,0.0,1.305446153846154e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.02723076923076989,0.02723076923076989,True,True,True,True,True,True,0.0880198717948654
1.05,0.52,0.27,2.5263682500000002e-05,0.24365,1.2817824773413897e-10,0.0,1.2817824773413897e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.0910876132930511,0.0910876132930511,True,True,True,True,True,True,0.2157335599194278
