beta_e_phys,gamma_exch_phys,gamma_drain_phys,B_eff,E_ind,em_scale,be7_scale,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,passes_Li7,passes_Li_total,passes_all,chi_sum,em_softness
0.97,1.07,0.58,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2027608066037735e-10,0.0,1.2027608066037735e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.48619596698113204,0.48619596698113204,True,True,True,True,True,1.3015664516289527,0.5555555555555556
0.97,1.07,0.6,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1859780976744187e-10,0.0,1.1859780976744187e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5701095116279062,0.5701095116279062,True,True,True,True,True,1.4693935409225012,0.5555555555555556
0.97,1.07,0.62,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1696572981651375e-10,0.0,1.1696572981651375e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.651713509174312,0.651713509174312,True,True,True,True,True,1.6326015360153128,0.5555555555555556
0.97,1.07,0.64,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1537795972850678e-10,0.0,1.1537795972850678e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7311020135746606,0.7311020135746606,True,True,True,True,True,1.7913785448160098,0.5555555555555556
0.97,1.07,0.66,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1383271919642857e-10,0.0,1.1383271919642857e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.808364040178571,0.808364040178571,True,True,True,True,True,1.9459025980238305,0.5555555555555556
0.97,1.07,0.68,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1232832202643172e-10,0.0,1.1232832202643172e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.8835838986784137,0.8835838986784137,True,True,True,True,True,2.096342315023516,0.5555555555555556
0.97,1.07,0.7,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1086317000000003e-10,0.0,1.1086317000000003e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.9568414999999982,0.9568414999999982,True,True,True,True,True,2.242857517666685,0.5555555555555556
0.97,1.07,0.72,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.0943574721030044e-10,0.0,1.0943574721030044e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,1.0282126394849775,1.0282126394849775,True,True,False,False,False,2.385599796636644,0.5555555555555556
0.97,1.09,0.56,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2318129999999998e-10,0.0,1.2318129999999998e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.34093500000000043,0.34093500000000043,True,True,True,True,True,1.0110445176666896,0.5555555555555556
0.97,1.09,0.58,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2143816839622641e-10,0.0,1.2143816839622641e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.4280915801886789,0.4280915801886789,True,True,True,True,True,1.1853576780440465,0.5555555555555556
0.97,1.09,0.6,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.197436823255814e-10,0.0,1.197436823255814e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5128158837209295,0.5128158837209295,True,True,True,True,True,1.3548062851085474,0.5555555555555556
0.97,1.09,0.62,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1809583348623853e-10,0.0,1.1809583348623853e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5952083256880729,0.5952083256880729,True,True,True,True,True,1.5195911690428345,0.5555555555555556
0.97,1.09,0.64,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.164927226244344e-10,0.0,1.164927226244344e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.67536386877828,0.67536386877828,True,True,True,True,True,1.6799022552232485,0.5555555555555556
0.97,1.09,0.66,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1493255223214285e-10,0.0,1.1493255223214285e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7533723883928573,0.7533723883928573,True,True,True,True,True,1.835919294452403,0.5555555555555556
0.97,1.09,0.68,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1341361982378853e-10,0.0,1.1341361982378853e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.8293190088105732,0.8293190088105732,True,True,True,True,True,1.9878125352878349,0.5555555555555556
0.97,1.09,0.7,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1193431173913042e-10,0.0,1.1193431173913042e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.9032844130434784,0.9032844130434784,True,True,True,True,True,2.1357433437536453,0.5555555555555556
0.97,1.09,0.72,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.104930974248927e-10,0.0,1.104930974248927e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.9753451287553644,0.9753451287553644,True,True,True,True,True,2.2798647751774173,0.5555555555555556
0.97,1.11,0.56,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2436006842105265e-10,0.0,1.2436006842105265e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.28199657894736707,0.28199657894736707,True,True,True,True,True,0.8931676755614227,0.5555555555555556
0.97,1.11,0.58,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.226002561320755e-10,0.0,1.226002561320755e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.3699871933962244,0.3699871933962244,True,True,True,True,True,1.0691489044591374,0.5555555555555556
0.97,1.11,0.6,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2088955488372096e-10,0.0,1.2088955488372096e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.4555222558139514,0.4555222558139514,True,True,True,True,True,1.2402190292945914,0.5555555555555556
0.97,1.11,0.62,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1922593715596331e-10,0.0,1.1922593715596331e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5387031422018339,0.5387031422018339,True,True,True,True,True,1.4065808020703563,0.5555555555555556
0.97,1.11,0.64,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1760748552036201e-10,0.0,1.1760748552036201e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.6196257239818989,0.6196257239818989,True,True,True,True,True,1.5684259656304862,0.5555555555555556
0.97,1.11,0.66,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1603238526785715e-10,0.0,1.1603238526785715e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.6983807366071422,0.6983807366071422,True,True,True,True,True,1.725935990880973,0.5555555555555556
0.97,1.11,0.68,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.144989176211454e-10,0.0,1.144989176211454e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7750541189427296,0.7750541189427296,True,True,True,True,True,1.8792827555521476,0.5555555555555556
0.97,1.11,0.7,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1300545347826089e-10,0.0,1.1300545347826089e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.8497273260869552,0.8497273260869552,True,True,True,True,True,2.028629169840599,0.5555555555555556
0.97,1.11,0.72,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1155044763948502e-10,0.0,1.1155044763948502e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.9224776180257486,0.9224776180257486,True,True,True,True,True,2.174129753718186,0.5555555555555556
0.97,1.13,0.56,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2553883684210524e-10,0.0,1.2553883684210524e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.2230581578947376,0.2230581578947376,True,True,True,True,True,0.7752908334561638,0.5555555555555556
0.97,1.13,0.58,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2376234386792451e-10,0.0,1.2376234386792451e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.3118828066037738,0.3118828066037738,True,True,True,True,True,0.9529401308742362,0.5555555555555556
0.97,1.13,0.6,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2203542744186047e-10,0.0,1.2203542744186047e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.3982286279069759,0.3982286279069759,True,True,True,True,True,1.1256317734806403,0.5555555555555556
0.97,1.13,0.62,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2035604082568807e-10,0.0,1.2035604082568807e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.4821979587155961,0.4821979587155961,True,True,True,True,True,1.2935704350978807,0.5555555555555556
0.97,1.13,0.64,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.187222484162896e-10,0.0,1.187222484162896e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5638875791855202,0.5638875791855202,True,True,True,True,True,1.4569496760377292,0.5555555555555556
0.97,1.13,0.66,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1713221830357142e-10,0.0,1.1713221830357142e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.6433890848214285,0.6433890848214285,True,True,True,True,True,1.6159526873095458,0.5555555555555556
0.97,1.13,0.68,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.155842154185022e-10,0.0,1.155842154185022e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7207892290748898,0.7207892290748898,True,True,True,True,True,1.7707529758164682,0.5555555555555556
0.97,1.13,0.7,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1407659521739131e-10,0.0,1.1407659521739131e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7961702391304339,0.7961702391304339,True,True,True,True,True,1.9215149959275564,0.5555555555555556
0.97,1.13,0.72,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1260779785407726e-10,0.0,1.1260779785407726e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.8696101072961367,0.8696101072961367,True,True,True,True,True,2.068394732258962,0.5555555555555556
0.97,1.15,0.56,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.267176052631579e-10,0.0,1.267176052631579e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.16411973684210426,0.16411973684210426,True,True,True,True,True,0.6574139913508971,0.5555555555555556
0.97,1.15,0.58,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.249244316037736e-10,0.0,1.249244316037736e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.2537784198113194,0.2537784198113194,True,True,True,True,True,0.8367313572893273,0.5555555555555556
0.97,1.15,0.6,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.231813e-10,0.0,1.231813e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.3409349999999991,0.3409349999999991,True,True,True,True,True,1.011044517666687,0.5555555555555556
0.97,1.15,0.62,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.2148614449541285e-10,0.0,1.2148614449541285e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.42569277522935706,0.42569277522935706,True,True,True,True,True,1.1805600681254027,0.5555555555555556
0.97,1.15,0.64,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.198370113122172e-10,0.0,1.198370113122172e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.508149434389139,0.508149434389139,True,True,True,True,True,1.3454733864449664,0.5555555555555556
0.97,1.15,0.66,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.182320513392857e-10,0.0,1.182320513392857e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.5883974330357148,0.5883974330357148,True,True,True,True,True,1.505969383738118,0.5555555555555556
0.97,1.15,0.68,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1666951321585903e-10,0.0,1.1666951321585903e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.6665243392070481,0.6665243392070481,True,True,True,True,True,1.662223196080785,0.5555555555555556
0.97,1.15,0.7,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1514773695652175e-10,0.0,1.1514773695652175e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.7426131521739121,0.7426131521739121,True,True,True,True,True,1.814400822014513,0.5555555555555556
0.97,1.15,0.72,0.4,0.2,0.904,0.872,2.5339502355300007e-05,0.24399,1.1366514806866955e-10,0.0,1.1366514806866955e-10,1.005928,0.994964,True,True,True,0.23167451766668826,0.09750000000000036,0.8167425965665223,0.8167425965665223,True,True,True,True,True,1.962659710799733,0.5555555555555556
0.98,1.03,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.200071894736842e-10,0.0,1.200071894736842e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4996405263157891,0.4996405263157891,True,True,True,True,True,1.3267329532982626,0.5555555555555556
0.98,1.03,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.183089745283019e-10,0.0,1.183089745283019e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5845512735849048,0.5845512735849048,True,True,True,True,True,1.496554447836494,0.5555555555555556
0.98,1.03,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1665815162790697e-10,0.0,1.1665815162790697e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6670924186046508,0.6670924186046508,True,True,True,True,True,1.6616367378759862,0.5555555555555556
0.98,1.03,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.150527642201835e-10,0.0,1.150527642201835e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7473617889908247,0.7473617889908247,True,True,True,True,True,1.822175478648334,0.5555555555555556
0.98,1.03,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1349096199095023e-10,0.0,1.1349096199095023e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8254519004524881,0.8254519004524881,True,True,True,True,True,1.9783557015716606,0.5555555555555556
0.98,1.03,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1197099375000001e-10,0.0,1.1197099375000001e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9014503124999992,0.9014503124999992,True,True,True,True,True,2.130352525666683,0.5555555555555556
0.98,1.03,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1049120088105727e-10,0.0,1.1049120088105727e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9754399559471361,0.9754399559471361,True,True,True,True,True,2.278331812560957,0.5555555555555556
0.98,1.03,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.0905001130434783e-10,0.0,1.0905001130434783e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,1.0474994347826079,1.0474994347826079,True,True,False,False,False,2.4224507702319,0.5555555555555556
0.98,1.03,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.0764593390557943e-10,0.0,1.0764593390557943e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,1.117703304721028,1.117703304721028,True,True,False,False,False,2.5628585101087404,0.5555555555555556
0.98,1.05,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2118952631578945e-10,0.0,1.2118952631578945e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.44052368421052684,0.44052368421052684,True,True,True,True,True,1.2084992690877383,0.5555555555555556
0.98,1.05,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1947458018867923e-10,0.0,1.1947458018867923e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5262709905660378,0.5262709905660378,True,True,True,True,True,1.37999388179876,0.5555555555555556
0.98,1.05,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.178074930232558e-10,0.0,1.178074930232558e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6096253488372099,0.6096253488372099,True,True,True,True,True,1.5467025983411042,0.5555555555555556
0.98,1.05,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1618628899082567e-10,0.0,1.1618628899082567e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6906855504587159,0.6906855504587159,True,True,True,True,True,1.7088230015841164,0.5555555555555556
0.98,1.05,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.146090995475113e-10,0.0,1.146090995475113e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7695450226244348,0.7695450226244348,True,True,True,True,True,1.8665419459155541,0.5555555555555556
0.98,1.05,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1307415624999997e-10,0.0,1.1307415624999997e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.846292187500001,0.846292187500001,True,True,True,True,True,2.0200362756666865,0.5555555555555556
0.98,1.05,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1157978414096915e-10,0.0,1.1157978414096915e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9210107929515421,0.9210107929515421,True,True,True,True,True,2.1694734865697685,0.5555555555555556
0.98,1.05,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1012439565217392e-10,0.0,1.1012439565217392e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9937802173913035,0.9937802173913035,True,True,True,True,True,2.3150123354492917,0.5555555555555556
0.98,1.05,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.0870648497854078e-10,0.0,1.0870648497854078e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,1.0646757510729608,1.0646757510729608,True,True,False,False,False,2.4568034028126062,0.5555555555555556
0.98,1.07,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2237186315789473e-10,0.0,1.2237186315789473e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.38140684210526327,0.38140684210526327,True,True,True,True,True,1.090265584877211,0.5555555555555556
0.98,1.07,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2064018584905663e-10,0.0,1.2064018584905663e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4679907075471683,0.4679907075471683,True,True,True,True,True,1.2634333157610211,0.5555555555555556
0.98,1.07,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1895683441860467e-10,0.0,1.1895683441860467e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5521582790697663,0.5521582790697663,True,True,True,True,True,1.4317684588062172,0.5555555555555556
0.98,1.07,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1731981376146791e-10,0.0,1.1731981376146791e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6340093119266038,0.6340093119266038,True,True,True,True,True,1.5954705245198921,0.5555555555555556
0.98,1.07,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1572723710407243e-10,0.0,1.1572723710407243e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7136381447963783,0.7136381447963783,True,True,True,True,True,1.7547281902594412,0.5555555555555556
0.98,1.07,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1417731875000002e-10,0.0,1.1417731875000002e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7911340624999984,0.7911340624999984,True,True,True,True,True,1.9097200256666813,0.5555555555555556
0.98,1.07,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1266836740088107e-10,0.0,1.1266836740088107e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8665816299559461,0.8665816299559461,True,True,True,True,True,2.0606151605785765,0.5555555555555556
0.98,1.07,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1119878000000003e-10,0.0,1.1119878000000003e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9400609999999979,0.9400609999999979,True,True,True,True,True,2.2075739006666804,0.5555555555555556
0.98,1.07,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.0976703605150217e-10,0.0,1.0976703605150217e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,1.011648197424891,1.011648197424891,True,True,False,False,False,2.3507482955164667,0.5555555555555556
0.98,1.09,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2355419999999997e-10,0.0,1.2355419999999997e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.32229000000000096,0.32229000000000096,True,True,True,True,True,0.9720319006666864,0.5555555555555556
0.98,1.09,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2180579150943394e-10,0.0,1.2180579150943394e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.40971042452830264,0.40971042452830264,True,True,True,True,True,1.1468727497232898,0.5555555555555556
0.98,1.09,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2010617581395346e-10,0.0,1.2010617581395346e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4946912093023266,0.4946912093023266,True,True,True,True,True,1.3168343192713376,0.5555555555555556
0.98,1.09,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1845333853211005e-10,0.0,1.1845333853211005e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5773330733944969,0.5773330733944969,True,True,True,True,True,1.4821180474556783,0.5555555555555556
0.98,1.09,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1684537466063348e-10,0.0,1.1684537466063348e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6577312669683257,0.6577312669683257,True,True,True,True,True,1.642914434603336,0.5555555555555556
0.98,1.09,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1528048124999999e-10,0.0,1.1528048124999999e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7359759375000002,0.7359759375000002,True,True,True,True,True,1.799403775666685,0.5555555555555556
0.98,1.09,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1375695066079292e-10,0.0,1.1375695066079292e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8121524669603535,0.8121524669603535,True,True,True,True,True,1.9517568345873915,0.5555555555555556
0.98,1.09,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.122731643478261e-10,0.0,1.122731643478261e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8863417826086948,0.8863417826086948,True,True,True,True,True,2.1001354658840743,0.5555555555555556
0.98,1.09,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.108275871244635e-10,0.0,1.108275871244635e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9586206437768243,0.9586206437768243,True,True,True,True,True,2.2446931882203334,0.5555555555555556
0.98,1.11,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2473653684210527e-10,0.0,1.2473653684210527e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.2631731578947361,0.2631731578947361,True,True,True,True,True,0.8537982164561566,0.5555555555555556
0.98,1.11,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2297139716981135e-10,0.0,1.2297139716981135e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.35143014150943186,0.35143014150943186,True,True,True,True,True,1.0303121836855482,0.5555555555555556
0.98,1.11,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2125551720930236e-10,0.0,1.2125551720930236e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4372241395348817,0.4372241395348817,True,True,True,True,True,1.201900179736448,0.5555555555555556
0.98,1.11,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1958686330275232e-10,0.0,1.1958686330275232e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5206568348623836,0.5206568348623836,True,True,True,True,True,1.3687655703914516,0.5555555555555556
0.98,1.11,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1796351221719458e-10,0.0,1.1796351221719458e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6018243891402705,0.6018243891402705,True,True,True,True,True,1.5311006789472255,0.5555555555555556
0.98,1.11,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1638364375e-10,0.0,1.1638364375e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6808178124999995,0.6808178124999995,True,True,True,True,True,1.6890875256666835,0.5555555555555556
0.98,1.11,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1484553392070487e-10,0.0,1.1484553392070487e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7577233039647562,0.7577233039647562,True,True,True,True,True,1.8428985085961969,0.5555555555555556
0.98,1.11,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.133475486956522e-10,0.0,1.133475486956522e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8326225652173899,0.8326225652173899,True,True,True,True,True,1.9926970311014642,0.5555555555555556
0.98,1.11,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1188813819742493e-10,0.0,1.1188813819742493e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.9055930901287532,0.9055930901287532,True,True,True,True,True,2.138638080924191,0.5555555555555556
