beta_e_phys,gamma_exch_phys,gamma_drain_phys,B_eff,E_ind,em_scale,be7_scale,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,passes_Li7,passes_Li_total,passes_all,chi_sum,em_softness
0.96,1.05,0.58,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.2505889622641506e-10,0.0,1.2505889622641506e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.2470551886792463,0.2470551886792463,True,True,True,True,True,0.6629822780251535,0.7142857142857142
0.96,1.05,0.6,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.23313888372093e-10,0.0,1.23313888372093e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.3343055813953501,0.3343055813953501,True,True,True,True,True,0.8374830634573611,0.7142857142857142
0.96,1.05,0.62,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.216169082568807e-10,0.0,1.216169082568807e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.4191545871559648,0.4191545871559648,True,True,True,True,True,1.0071810749785906,0.7142857142857142
0.96,1.05,0.64,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.1996599999999997e-10,0.0,1.1996599999999997e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.5017000000000013,0.5017000000000013,True,True,True,True,True,1.1722719006666633,0.7142857142857142
0.96,1.05,0.66,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.1835931249999998e-10,0.0,1.1835931249999998e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.5820343750000005,0.5820343750000005,True,True,True,True,True,1.332940650666662,0.7142857142857142
0.96,1.05,0.68,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.167950925110132e-10,0.0,1.167950925110132e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.66024537444934,0.66024537444934,True,True,True,True,True,1.4893626495653407,0.7142857142857142
0.96,1.05,0.7,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.1527167826086956e-10,0.0,1.1527167826086956e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.7364160869565217,0.7364160869565217,True,True,True,True,True,1.6417040745797042,0.7142857142857142
0.96,1.05,0.72,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.1378749356223175e-10,0.0,1.1378749356223175e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.8106253218884121,0.8106253218884121,True,True,True,True,True,1.790122544443485,0.7142857142857142
0.96,1.07,0.56,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.2809159999999999e-10,0.0,1.2809159999999999e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.09542000000000019,0.09542000000000019,True,True,True,True,True,0.3597119006666612,0.7142857142857142
0.96,1.07,0.58,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.2627898301886793e-10,0.0,1.2627898301886793e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.1860508490566031,0.1860508490566031,True,True,True,True,True,0.5409735987798671,0.7142857142857142
0.96,1.07,0.6,0.2,0.1,0.952,0.9359999999999999,2.53079115702e-05,0.24377,1.2451695069767443e-10,0.0,1.2451695069767443e-10,0.997952,0.989976,True,True,True,0.12637190066666693,0.04249999999999393,0.27415246511627783,0.27415246511627783,True,True,True,True,True,0.7171768308992166,0.7142857142857142
