beta_e_phys,gamma_exch_phys,gamma_drain_phys,B_eff,E_ind,em_scale,be7_scale,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,passes_Li7,passes_Li_total,passes_all,chi_sum,em_softness
0.97,1.07,0.72,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.210572424892704e-10,0.0,1.210572424892704e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.44713787553647977,0.44713787553647977,True,True,True,True,True,0.9144107510729675,1.0
0.97,1.09,0.56,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3626249999999997e-10,0.0,1.3626249999999997e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.31312499999999915,0.31312499999999915,True,True,True,True,True,0.6463850000000064,1.0
0.97,1.09,0.58,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3433425707547169e-10,0.0,1.3433425707547169e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.2167128537735848,0.2167128537735848,True,True,True,True,True,0.45356070754717764,1.0
0.97,1.09,0.6,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3245982558139534e-10,0.0,1.3245982558139534e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.12299127906976755,0.12299127906976755,True,True,True,True,True,0.26611755813954313,1.0
0.97,1.09,0.62,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3063698394495412e-10,0.0,1.3063698394495412e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.0318491972477065,0.0318491972477065,True,True,True,True,True,0.08383339449542104,1.0
0.97,1.09,0.64,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2886363122171945e-10,0.0,1.2886363122171945e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.05681843891402719,0.05681843891402719,True,True,True,True,True,0.13377187782806244,1.0
0.97,1.09,0.66,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2713777901785713e-10,0.0,1.2713777901785713e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.14311104910714317,0.14311104910714317,True,True,True,True,True,0.3063570982142944,1.0
0.97,1.09,0.68,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.254575440528634e-10,0.0,1.254575440528634e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.22712279735682905,0.22712279735682905,True,True,True,True,True,0.47438059471366617,1.0
0.97,1.09,0.7,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2382114130434782e-10,0.0,1.2382114130434782e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.30894293478260865,0.30894293478260865,True,True,True,True,True,0.6380208695652254,1.0
0.97,1.09,0.72,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2222687768240343e-10,0.0,1.2222687768240343e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.388656115879828,0.388656115879828,True,True,True,True,True,0.7974472317596641,1.0
0.97,1.11,0.56,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3756644736842107e-10,0.0,1.3756644736842107e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.37832236842105393,0.37832236842105393,True,True,True,True,True,0.7767797368421159,1.0
0.97,1.11,0.58,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.356197523584906e-10,0.0,1.356197523584906e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.28098761792453025,0.28098761792453025,True,True,True,True,True,0.5821102358490686,1.0
0.97,1.11,0.6,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3372738372093025e-10,0.0,1.3372738372093025e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.18636918604651315,0.18636918604651315,True,True,True,True,True,0.39287337209303436,1.0
0.97,1.11,0.62,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3188709862385322e-10,0.0,1.3188709862385322e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.09435493119266156,0.09435493119266156,True,True,True,True,True,0.20884486238533118,1.0
0.97,1.11,0.64,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3009677601809956e-10,0.0,1.3009677601809956e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.004838800904978486,0.004838800904978486,True,True,True,True,True,0.02981260180996502,1.0
0.97,1.11,0.66,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2835440848214286e-10,0.0,1.2835440848214286e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.0822795758928565,0.0822795758928565,True,True,True,True,True,0.18469415178572107,1.0
0.97,1.11,0.68,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.266580947136564e-10,0.0,1.266580947136564e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.16709526431717903,0.16709526431717903,True,True,True,True,True,0.3543255286343661,1.0
0.97,1.11,0.7,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2500603260869567e-10,0.0,1.2500603260869567e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.24969836956521627,0.24969836956521627,True,True,True,True,True,0.5195317391304406,1.0
0.97,1.11,0.72,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2339651287553652e-10,0.0,1.2339651287553652e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.3301743562231737,0.3301743562231737,True,True,True,True,True,0.6804837124463554,1.0
0.97,1.13,0.56,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.388703947368421e-10,0.0,1.388703947368421e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.4435197368421049,0.4435197368421049,True,True,True,True,True,0.9071744736842178,1.0
0.97,1.13,0.58,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3690524764150943e-10,0.0,1.3690524764150943e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.3452623820754719,0.3452623820754719,True,True,True,True,True,0.7106597641509518,1.0
0.97,1.13,0.6,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.349949418604651e-10,0.0,1.349949418604651e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.24974709302325612,0.24974709302325612,True,True,True,True,True,0.5196291860465203,1.0
0.97,1.13,0.62,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3313721330275227e-10,0.0,1.3313721330275227e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.15686066513761404,0.15686066513761404,True,True,True,True,True,0.33385633027523615,1.0
0.97,1.13,0.64,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3132992081447962e-10,0.0,1.3132992081447962e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.06649604072398158,0.06649604072398158,True,True,True,True,True,0.15312708144797121,1.0
0.97,1.13,0.66,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2957103794642857e-10,0.0,1.2957103794642857e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.02144810267857112,0.02144810267857112,True,True,True,True,True,0.06303120535715029,1.0
0.97,1.13,0.68,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2785864537444933e-10,0.0,1.2785864537444933e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.1070677312775329,0.1070677312775329,True,True,True,True,True,0.23427046255507383,1.0
0.97,1.13,0.7,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.261909239130435e-10,0.0,1.261909239130435e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.19045380434782516,0.19045380434782516,True,True,True,True,True,0.4010426086956584,1.0
0.97,1.13,0.72,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2456614806866952e-10,0.0,1.2456614806866952e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.2716925965665233,0.2716925965665233,True,True,True,True,True,0.5635201931330547,1.0
0.97,1.15,0.56,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.4017434210526316e-10,0.0,1.4017434210526316e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.5087171052631584,0.5087171052631584,True,True,True,True,True,1.0375692105263248,1.0
0.97,1.15,0.58,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.381907429245283e-10,0.0,1.381907429245283e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.40953714622641607,0.40953714622641607,True,True,True,True,True,0.8392092924528403,1.0
0.97,1.15,0.6,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.362625e-10,0.0,1.362625e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.31312500000000043,0.31312500000000043,True,True,True,True,True,0.6463850000000089,1.0
0.97,1.15,0.62,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3438732798165137e-10,0.0,1.3438732798165137e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.2193663990825691,0.2193663990825691,True,True,True,True,True,0.4588677981651463,1.0
0.97,1.15,0.64,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3256306561085974e-10,0.0,1.3256306561085974e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.12815328054298727,0.12815328054298727,True,True,True,True,True,0.2764415610859826,1.0
0.97,1.15,0.66,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.3078766741071428e-10,0.0,1.3078766741071428e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.039383370535714265,0.039383370535714265,True,True,True,True,True,0.09890174107143658,1.0
0.97,1.15,0.68,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2905919603524228e-10,0.0,1.2905919603524228e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.04704019823788546,0.04704019823788546,True,True,True,True,True,0.11421539647577897,1.0
0.97,1.15,0.7,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.273758152173913e-10,0.0,1.273758152173913e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.13120923913043409,0.13120923913043409,True,True,True,True,True,0.28255347826087623,1.0
0.97,1.15,0.72,0.0,0.0,1.0,1.0,2.5273790500000003e-05,0.24357,1.2573578326180259e-10,0.0,1.2573578326180259e-10,0.994,0.991,True,True,True,0.01263500000000749,0.007500000000000562,0.21321083690987028,0.21321083690987028,True,True,True,True,True,0.4465566738197486,1.0
0.98,1.03,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3275131578947368e-10,0.0,1.3275131578947368e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.13756578947368472,0.13756578947368472,True,True,True,True,True,0.2885549122806983,1.0
0.98,1.03,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3087275943396227e-10,0.0,1.3087275943396227e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.043637971698114036,0.043637971698114036,True,True,True,True,True,0.10069927672955693,1.0
0.98,1.03,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2904662790697674e-10,0.0,1.2904662790697674e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.04766860465116237,0.04766860465116237,True,True,True,True,True,0.1087605426356536,1.0
0.98,1.03,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2727075688073395e-10,0.0,1.2727075688073395e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.13646215596330188,0.13646215596330188,True,True,True,True,True,0.2863476452599326,1.0
0.98,1.03,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.255430995475113e-10,0.0,1.255430995475113e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.22284502262443395,0.22284502262443395,True,True,True,True,True,0.45911337858219675,1.0
0.98,1.03,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2386171875e-10,0.0,1.2386171875e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3069140624999993,0.3069140624999993,True,True,True,True,True,0.6272514583333275,1.0
0.98,1.03,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2222477973568282e-10,0.0,1.2222477973568282e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.38876101321585843,0.38876101321585843,True,True,True,True,True,0.7909453597650458,1.0
0.98,1.03,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2063054347826087e-10,0.0,1.2063054347826087e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.46847282608695584,0.46847282608695584,True,True,True,True,True,0.9503689855072406,1.0
0.98,1.03,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.1907736051502149e-10,0.0,1.1907736051502149e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.5461319742489252,0.5461319742489252,True,True,True,True,True,1.1056872818311794,1.0
0.98,1.05,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3405921052631576e-10,0.0,1.3405921052631576e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.20296052631578862,0.20296052631578862,True,True,True,True,True,0.4193443859649061,1.0
0.98,1.05,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3216214622641507e-10,0.0,1.3216214622641507e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.10810731132075413,0.10810731132075413,True,True,True,True,True,0.2296379559748371,1.0
0.98,1.05,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3031802325581393e-10,0.0,1.3031802325581393e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.015901162790696782,0.015901162790696782,True,True,True,True,True,0.045225658914722425,1.0
0.98,1.05,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2852465596330274e-10,0.0,1.2852465596330274e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.07376720183486261,0.07376720183486261,True,True,True,True,True,0.1609577370030541,1.0
0.98,1.05,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.267799773755656e-10,0.0,1.267799773755656e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.16100113122171975,0.16100113122171975,True,True,True,True,True,0.33542559577676834,1.0
0.98,1.05,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2508203124999997e-10,0.0,1.2508203124999997e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.24589843750000095,0.24589843750000095,True,True,True,True,True,0.5052202083333308,1.0
0.98,1.05,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2342896475770923e-10,0.0,1.2342896475770923e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.32855176211453796,0.32855176211453796,True,True,True,True,True,0.6705268575624048,1.0
0.98,1.05,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2181902173913044e-10,0.0,1.2181902173913044e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.4090489130434777,0.4090489130434777,True,True,True,True,True,0.8315211594202843,1.0
0.98,1.05,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.202505364806867e-10,0.0,1.202505364806867e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.4874731759656647,0.4874731759656647,True,True,True,True,True,0.9883696852646582,1.0
0.98,1.07,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.353671052631579e-10,0.0,1.353671052631579e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2683552631578951,0.2683552631578951,True,True,True,True,True,0.550133859649119,1.0
0.98,1.07,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3345153301886795e-10,0.0,1.3345153301886795e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.1725766509433981,0.1725766509433981,True,True,True,True,True,0.35857663522012506,1.0
0.98,1.07,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3158941860465119e-10,0.0,1.3158941860465119e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.07947093023255981,0.07947093023255981,True,True,True,True,True,0.1723651937984485,1.0
0.98,1.07,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2977855504587157e-10,0.0,1.2977855504587157e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.01107224770642078,0.01107224770642078,True,True,True,True,True,0.03556782874617041,1.0
0.98,1.07,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2801685520361993e-10,0.0,1.2801685520361993e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.09915723981900297,0.09915723981900297,True,True,True,True,True,0.21173781297133482,1.0
0.98,1.07,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2630234375000002e-10,0.0,1.2630234375000002e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.18488281249999872,0.18488281249999872,True,True,True,True,True,0.3831889583333263,1.0
0.98,1.07,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.246331497797357e-10,0.0,1.246331497797357e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2683425110132149,0.2683425110132149,True,True,True,True,True,0.5501083553597585,1.0
0.98,1.07,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2300750000000003e-10,0.0,1.2300750000000003e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3496249999999982,0.3496249999999982,True,True,True,True,True,0.7126733333333253,1.0
0.98,1.07,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2142371244635196e-10,0.0,1.2142371244635196e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.4288143776824015,0.4288143776824015,True,True,True,True,True,0.8710520886981319,1.0
0.98,1.09,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3667499999999997e-10,0.0,1.3667499999999997e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.333749999999999,0.333749999999999,True,True,True,True,True,0.6809233333333269,1.0
0.98,1.09,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3474091981132073e-10,0.0,1.3474091981132073e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.23704599056603692,0.23704599056603692,True,True,True,True,True,0.4875153144654027,1.0
0.98,1.09,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3286081395348834e-10,0.0,1.3286081395348834e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.14304069767441766,0.14304069767441766,True,True,True,True,True,0.29950472868216416,1.0
0.98,1.09,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3103245412844033e-10,0.0,1.3103245412844033e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.05162270642201718,0.05162270642201718,True,True,True,True,True,0.11666874617736323,1.0
0.98,1.09,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.292537330316742e-10,0.0,1.292537330316742e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.03731334841629006,0.03731334841629006,True,True,True,True,True,0.08805003016590898,1.0
0.98,1.09,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2752265624999998e-10,0.0,1.2752265624999998e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.12386718750000036,0.12386718750000036,True,True,True,True,True,0.2611577083333296,1.0
0.98,1.09,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2583733480176208e-10,0.0,1.2583733480176208e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.20813325991189568,0.20813325991189568,True,True,True,True,True,0.4296898531571202,1.0
0.98,1.09,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2419597826086957e-10,0.0,1.2419597826086957e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2902010869565213,0.2902010869565213,True,True,True,True,True,0.5938255072463714,1.0
0.98,1.09,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2259688841201715e-10,0.0,1.2259688841201715e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.37015557939914223,0.37015557939914223,True,True,True,True,True,0.7537344921316134,1.0
0.98,1.11,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.379828947368421e-10,0.0,1.379828947368421e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3991447368421055,0.3991447368421055,True,True,True,True,True,0.8117128070175399,1.0
0.98,1.11,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.360303066037736e-10,0.0,1.360303066037736e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3015153301886809,0.3015153301886809,True,True,True,True,True,0.6164539937106905,1.0
0.98,1.11,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.341322093023256e-10,0.0,1.341322093023256e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2066104651162807,0.2066104651162807,True,True,True,True,True,0.42664426356589025,1.0
0.98,1.11,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.322863532110092e-10,0.0,1.322863532110092e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.11431766055046032,0.11431766055046032,True,True,True,True,True,0.2420586544342495,1.0
0.98,1.11,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3049061085972852e-10,0.0,1.3049061085972852e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.02453054298642672,0.02453054298642672,True,True,True,True,True,0.0624844193061823,1.0
0.98,1.11,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2874296875e-10,0.0,1.2874296875e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.06285156249999942,0.06285156249999942,True,True,True,True,True,0.1391264583333277,1.0
0.98,1.11,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2704151982378856e-10,0.0,1.2704151982378856e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.14792400881057133,0.14792400881057133,True,True,True,True,True,0.3092713509544715,1.0
0.98,1.11,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2538445652173915e-10,0.0,1.2538445652173915e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2307771739130418,0.2307771739130418,True,True,True,True,True,0.47497768115941247,1.0
0.98,1.11,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2377006437768244e-10,0.0,1.2377006437768244e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.31149678111587775,0.31149678111587775,True,True,True,True,True,0.6364168955650844,1.0
0.98,1.13,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3929078947368418e-10,0.0,1.3929078947368418e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.4645394736842094,0.4645394736842094,True,True,True,True,True,0.9425022807017476,1.0
0.98,1.13,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3731969339622638e-10,0.0,1.3731969339622638e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3659846698113197,0.3659846698113197,True,True,True,True,True,0.7453926729559683,1.0
0.98,1.13,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3540360465116276e-10,0.0,1.3540360465116276e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.27018023255813856,0.27018023255813856,True,True,True,True,True,0.5537837984496059,1.0
0.98,1.13,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3354025229357796e-10,0.0,1.3354025229357796e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.17701261467889828,0.17701261467889828,True,True,True,True,True,0.3674485626911254,1.0
0.98,1.13,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3172748868778278e-10,0.0,1.3172748868778278e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.08637443438913962,0.08637443438913962,True,True,True,True,True,0.18617220211160812,1.0
0.98,1.13,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2996328124999997e-10,0.0,1.2996328124999997e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0018359375000010479,0.0018359375000010479,True,True,True,True,True,0.017095208333330954,1.0
0.98,1.13,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2824570484581495e-10,0.0,1.2824570484581495e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.08771475770925213,0.08771475770925213,True,True,True,True,True,0.1888528487518331,1.0
0.98,1.13,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.265729347826087e-10,0.0,1.265729347826087e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.17135326086956493,0.17135326086956493,True,True,True,True,True,0.3561298550724587,1.0
0.98,1.13,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2494324034334762e-10,0.0,1.2494324034334762e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2528379828326185,0.2528379828326185,True,True,True,True,True,0.5190992989985659,1.0
0.98,1.15,0.56,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.405986842105263e-10,0.0,1.405986842105263e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.5299342105263158,0.5299342105263158,True,True,True,True,True,1.0732917543859606,1.0
0.98,1.15,0.58,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3860908018867924e-10,0.0,1.3860908018867924e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.4304540094339624,0.4304540094339624,True,True,True,True,True,0.8743313522012537,1.0
0.98,1.15,0.6,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.36675e-10,0.0,1.36675e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.33375000000000027,0.33375000000000027,True,True,True,True,True,0.6809233333333293,1.0
