gamma_r,gamma_im,W
-5.814933631181431,-15.39247137665673,-0.0013991067173061
-5.746522647285178,-15.39247137665673,-0.0021666976694914
-5.678111663388925,-15.39247137665673,-0.002829243655897
-5.609700679492673,-15.39247137665673,-0.0033450699383276
-5.541289695596421,-15.39247137665673,-0.003682888864424
-5.472878711700169,-15.39247137665673,-0.0038240834128522
-5.404467727803917,-15.39247137665673,-0.0037639583136921
-5.336056743907665,-15.39247137665673,-0.0035118582536772
-5.267645760011413,-15.39247137665673,-0.0030901501042258
-5.19923477611516,-15.39247137665673,-0.0025321641078628
-5.130823792218909,-15.39247137665673,-0.0018792788450952
-5.062412808322657,-15.39247137665673,-0.0011774085351524
-4.994001824426404,-15.39247137665673,-0.00047320212489
-4.925590840530153,-15.39247137665673,0.0001897129954231
-4.8571798566339,-15.39247137665673,0.0007741161881256
-4.788768872737648,-15.39247137665673,0.0012519169217576
-4.720357888841396,-15.39247137665673,0.0016059874585407
-4.651946904945144,-15.39247137665673,0.0018309586745599
-4.583535921048892,-15.39247137665673,0.0019329286453451
-4.51512493715264,-15.39247137665673,0.0019281339095669
-4.446713953256387,-15.39247137665673,0.0018407287947524
-4.378302969360135,-15.39247137665673,0.0016998999606924
-4.309891985463883,-15.39247137665673,0.0015366036968059
-4.241481001567631,-15.39247137665673,0.0013802467425177
-4.173070017671379,-15.39247137665673,0.0012556342296563
-4.104659033775127,-15.39247137665673,0.0011804803593511
-4.036248049878875,-15.39247137665673,0.0011637211268629
-3.967837065982623,-15.39247137665673,0.0012047890178625
-3.89942608208637,-15.39247137665673,0.0012939145958663
-3.831015098190119,-15.39247137665673,0.0014134183294134
-3.762604114293866,-15.39247137665673,0.0015398576378426
-3.694193130397614,-15.39247137665673,0.0016468085264009
-3.625782146501362,-15.39247137665673,0.0017079967611321
-3.557371162605111,-15.39247137665673,0.0017004567634724
-3.488960178708858,-15.39247137665673,0.0016073911282933
-3.420549194812606,-15.39247137665673,0.001420430705977
-3.352138210916353,-15.39247137665673,0.0011410522116873
-3.283727227020102,-15.39247137665673,0.0007809920455757
-3.21531624312385,-15.39247137665673,0.0003615936560299
-3.146905259227597,-15.39247137665673,-8.786816967243873e-05
-3.078494275331346,-15.39247137665673,-0.0005327396126721
-3.010083291435092,-15.39247137665673,-0.0009361803246149
-2.941672307538841,-15.39247137665673,-0.0012626919820401
-2.873261323642589,-15.39247137665673,-0.0014816401510354
-2.804850339746336,-15.39247137665673,-0.001570421421802
-2.736439355850084,-15.39247137665673,-0.001516956702298
-2.668028371953833,-15.39247137665673,-0.0013212522781511
-2.59961738805758,-15.39247137665673,-0.0009958571479884
-2.531206404161328,-15.39247137665673,-0.0005651499772884
-2.462795420265076,-15.39247137665673,-6.350166758122816e-05
-2.394384436368824,-15.39247137665673,0.0004675309795189
-2.325973452472572,-15.39247137665673,0.0009827295013667
-2.25756246857632,-15.39247137665673,0.0014371328664973
-2.189151484680067,-15.39247137665673,0.0017899870804761
-2.120740500783816,-15.39247137665673,0.0020083547426377
-2.052329516887564,-15.39247137665673,0.002070043712401
-1.983918532991312,-15.39247137665673,0.0019655770424555
-1.915507549095059,-15.39247137665673,0.001699016636057
-1.847096565198807,-15.39247137665673,0.0012875619733582
-1.778685581302555,-15.39247137665673,0.0007599621248636
-1.710274597406303,-15.39247137665673,0.0001538926826643
-1.641863613510051,-15.39247137665673,-0.0004874519613104
-1.573452629613799,-15.39247137665673,-0.0011192261221748
-1.505041645717546,-15.39247137665673,-0.0016988925263487
-1.436630661821295,-15.39247137665673,-0.0021898998503329
-1.368219677925042,-15.39247137665673,-0.002564733560229
-1.29980869402879,-15.39247137665673,-0.0028070589673429
-1.231397710132538,-15.39247137665673,-0.0029127661463356
-1.162986726236286,-15.39247137665673,-0.0028898353127674
-1.094575742340034,-15.39247137665673,-0.0027570575450229
-1.026164758443782,-15.39247137665673,-0.0025417577535471
-0.9577537745475296,-15.39247137665673,-0.0022767633818737
-0.8893427906512776,-15.39247137665673,-0.0019969338706496
-0.8209318067550254,-15.39247137665673,-0.0017356053659934
-0.7525208228587731,-15.39247137665673,-0.0015213086951571
-0.6841098389625211,-15.39247137665673,-0.0013750860876174
-0.6156988550662691,-15.39247137665673,-0.0013086669598362
-0.5472878711700169,-15.39247137665673,-0.0013236720724378
-0.4788768872737648,-15.39247137665673,-0.0014119078784682
-0.4104659033775127,-15.39247137665673,-0.001556699928034
-0.3420549194812605,-15.39247137665673,-0.0017351073206224
-0.2736439355850084,-15.39247137665673,-0.001920770293857
-0.2052329516887563,-15.39247137665673,-0.002087079238979
-0.1368219677925042,-15.39247137665673,-0.002210322183539
-0.0684109838962521,-15.39247137665673,-0.0022724721837076
0,-15.39247137665673,-0.0022633155720146
0.0684109838962521,-15.39247137665673,-0.002181692469177
0.1368219677925042,-15.39247137665673,-0.0020357150851779
0.2052329516887563,-15.39247137665673,-0.0018419373862043
0.2736439355850084,-15.39247137665673,-0.0016235605539285
0.3420549194812605,-15.39247137665673,-0.0014078608975327
0.4104659033775127,-15.39247137665673,-0.0012231099694352
0.4788768872737648,-15.39247137665673,-0.0010953120157487
0.5472878711700169,-15.39247137665673,-0.001045105827128
0.6156988550662691,-15.39247137665673,-0.0010851642230182
