gamma_r,gamma_im,W
-1.724444444444444,-4,-4.872593053464201e-05
-1.706666666666667,-4,-4.599494555270519e-05
-1.688888888888889,-4,-4.248279143011627e-05
-1.671111111111111,-4,-3.821219770001912e-05
-1.653333333333333,-4,-3.321612630609295e-05
-1.635555555555555,-4,-2.753739739277416e-05
-1.617777777777778,-4,-2.12282114667354e-05
-1.6,-4,-1.434958672323939e-05
-1.582222222222222,-4,-6.970731849471325e-06
-1.564444444444444,-4,8.316246984986186e-07
-1.546666666666667,-4,8.973928166025792e-06
-1.528888888888889,-4,1.736649409673275e-05
-1.511111111111111,-4,2.591419053977413e-05
-1.493333333333333,-4,3.451709137226583e-05
-1.475555555555556,-4,4.30710901113766e-05
-1.457777777777778,-4,5.146846820465352e-05
-1.44,-4,5.959841700458919e-05
-1.422222222222222,-4,6.734751827940673e-05
-1.404444444444445,-4,7.46001939817642e-05
-1.386666666666667,-4,8.123914186070694e-05
-1.368888888888889,-4,8.714577911170929e-05
-1.351111111111111,-4,9.220072135589555e-05
-1.333333333333334,-4,9.628432856112767e-05
-1.315555555555555,-4,9.927735280997812e-05
-1.297777777777778,-4,0.0001010617248444
-1.28,-4,0.0001015215168629
-1.262222222222222,-4,0.0001005441179338
-1.244444444444444,-4,9.802165549503328e-05
-1.226666666666667,-4,9.38526916418655e-05
-1.208888888888889,-4,8.794421626291908e-05
-1.191111111111111,-4,8.021395059350808e-05
-1.173333333333334,-4,7.059296454961352e-05
-1.155555555555555,-4,5.902859945593885e-05
-1.137777777777778,-4,4.548767474867923e-05
-1.12,-4,2.995994323452823e-05
-1.102222222222222,-4,1.246174490219222e-05
-1.084444444444444,-4,-6.960205457446802e-06
-1.066666666666667,-4,-2.822497598850535e-05
-1.048888888888889,-4,-5.121361363275002e-05
-1.031111111111111,-4,-7.576548315128659e-05
-1.013333333333333,-4,-0.0001016748647517
-0.9955555555555556,-4,-0.000128687933829
-0.977777777777778,-4,-0.0001565002515761
-0.96,-4,-0.0001847548972396
-0.942222222222222,-4,-0.0002130413712486
-0.9244444444444448,-4,-0.0002408953930641
-0.9066666666666664,-4,-0.0002677997082235
-0.8888888888888891,-4,-0.0002931860056369
-0.8711111111111107,-4,-0.0003164380287879
-0.8533333333333335,-4,-0.0003368959432882
