phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
0.5115338345864662,0.5000065414899428,0.2615338345864662,0.4999934585100572
0.5140401002506266,0.5000053057279236,0.2640401002506266,0.4999946942720764
0.516546365914787,0.50000431939143,0.266546365914787,0.49999568060857
0.5190526315789473,0.500003530189595,0.2690526315789473,0.499996469810405
0.5215588972431078,0.5000028970653334,0.2715588972431078,0.4999971029346666
0.5240651629072682,0.5000023877479299,0.2740651629072682,0.4999976122520701
0.5265714285714286,0.5000019768416296,0.2765714285714286,0.4999980231583704
0.5290776942355889,0.50000164433325,0.2790776942355889,0.49999835566675
0.5315839598997494,0.5000013744270307,0.2815839598997494,0.4999986255729693
0.5340902255639098,0.5000011546348389,0.2840902255639098,0.4999988453651611
0.5365964912280702,0.5000009750655359,0.2865964912280702,0.4999990249344641
0.5391027568922306,0.5000008278696205,0.2891027568922306,0.4999991721303795
0.541609022556391,0.5000007068049261,0.291609022556391,0.4999992931950739
0.5441152882205513,0.5000006068966956,0.2941152882205513,0.4999993931033044
0.5466215538847118,0.5000005241712606,0.2966215538847118,0.4999994758287394
0.5491278195488722,0.5000004554471491,0.2991278195488722,0.4999995445528509
0.5516340852130326,0.5000003981710279,0.3016340852130326,0.4999996018289721
0.5541403508771929,0.5000003502886796,0.3041403508771929,0.4999996497113204
0.5566466165413534,0.5000003101433796,0.3066466165413534,0.4999996898566204
0.5591528822055138,0.5000002763957281,0.3091528822055138,0.4999997236042719
0.5616591478696742,0.5000002479603032,0.3116591478696742,0.4999997520396968
0.5641654135338345,0.5000002239555225,0.3141654135338345,0.4999997760444775
0.566671679197995,0.5000002036638914,0.316671679197995,0.4999997963361086
0.5691779448621554,0.5000001865004372,0.3191779448621554,0.4999998134995628
0.5716842105263158,0.5000001719876046,0.3216842105263158,0.4999998280123954
0.5741904761904761,0.5000001597352677,0.3241904761904761,0.4999998402647323
0.5766967418546366,0.500000149424801,0.3266967418546366,0.499999850575199
0.579203007518797,0.5000001407963857,0.3292030075187971,0.4999998592036143
0.5817092731829574,0.5000001336389007,0.3317092731829574,0.4999998663610993
0.5842155388471179,0.5000001277818951,0.3342155388471179,0.4999998722181049
0.5867218045112782,0.500000123089243,0.3367218045112782,0.499999876910757
0.5892280701754385,0.5000001194541768,0.3392280701754385,0.4999998805458232
0.591734335839599,0.5000001167954579,0.341734335839599,0.4999998832045421
0.5942406015037595,0.5000001150545076,0.3442406015037595,0.4999998849454924
0.5967468671679198,0.5000001141933628,0.3467468671679198,0.4999998858066372
0.5992531328320801,0.5000001141933628,0.3492531328320801,0.4999998858066372
0.6017593984962406,0.5000001150545076,0.3517593984962406,0.4999998849454924
0.604265664160401,0.5000001167954579,0.354265664160401,0.4999998832045421
0.6067719298245614,0.5000001194541768,0.3567719298245614,0.4999998805458232
0.6092781954887218,0.500000123089243,0.3592781954887218,0.499999876910757
0.6117844611528822,0.5000001277818951,0.3617844611528822,0.4999998722181049
0.6142907268170426,0.5000001336389007,0.3642907268170426,0.4999998663610993
0.616796992481203,0.5000001407963857,0.366796992481203,0.4999998592036143
0.6193032581453634,0.500000149424801,0.3693032581453634,0.499999850575199
0.6218095238095238,0.5000001597352677,0.3718095238095238,0.4999998402647323
0.6243157894736842,0.5000001719876046,0.3743157894736842,0.4999998280123954
0.6268220551378446,0.5000001865004372,0.3768220551378446,0.4999998134995628
0.6293283208020051,0.5000002036638914,0.3793283208020051,0.4999997963361086
0.6318345864661654,0.5000002239555225,0.3818345864661654,0.4999997760444775
0.6343408521303258,0.5000002479603032,0.3843408521303258,0.4999997520396968
0.6368471177944862,0.5000002763957281,0.3868471177944862,0.4999997236042719
0.6393533834586467,0.5000003101433796,0.3893533834586467,0.4999996898566204
0.641859649122807,0.5000003502886796,0.391859649122807,0.4999996497113204
0.6443659147869674,0.5000003981710279,0.3943659147869674,0.4999996018289721
0.6468721804511278,0.5000004554471491,0.3968721804511278,0.4999995445528509
0.6493784461152882,0.5000005241712606,0.3993784461152882,0.4999994758287394
0.6518847117794486,0.5000006068966956,0.4018847117794486,0.4999993931033044
0.654390977443609,0.5000007068049261,0.404390977443609,0.4999992931950739
0.6568972431077694,0.5000008278696205,0.4068972431077694,0.4999991721303795
