Pump Power  H,Conversion Efficiency H,Pump Power  V,Conversion Efficiency V,Fit x H,Fit y H,Fit x V,Fit y V
,,,,316.312812812813,47.2350167262226,278.22022022022,42.9011491641692
,,,,317.112312312312,47.3028521706989,278.891891891892,42.9636716779217
,,,,317.911811811812,47.3704718546013,279.563563563564,43.0260273677407
,,,,318.711311311311,47.4378760815427,280.235235235235,43.0882164379748
,,,,319.510810810811,47.5050651548537,280.906906906907,43.1502390928061
,,,,320.31031031031,47.5720393775822,281.578578578579,43.2120955362498
,,,,321.10980980981,47.6387990524938,282.25025025025,43.2737859721548
,,,,321.909309309309,47.7053444820723,282.921921921922,43.3353106042033
,,,,322.708808808809,47.7716759685197,283.593593593594,43.3966696359111
,,,,323.508308308308,47.837793813756,284.265265265265,43.4578632706279
,,,,324.307807807808,47.9036983194203,284.936936936937,43.5188917115371
,,,,325.107307307307,47.96938978687,285.608608608609,43.579755161656
,,,,325.906806806807,48.0348685171817,286.28028028028,43.6404538238361
,,,,326.706306306306,48.1001348111512,286.951951951952,43.7009879007628
,,,,327.505805805806,48.1651889692935,287,43.705311904752
,,,,328.305305305305,48.2300312918434,287.623623623624,43.761357594956
,,,,329.104804804805,48.294662078755,288.295295295295,43.8215631087698
,,,,329.904304304304,48.359081629703,288.966966966967,43.8816046443927
,,,,330.703803803804,48.4232902440816,289.638638638639,43.9414824038478
,,,,331.503303303303,48.4872882210058,290.31031031031,44.0011965889928
,,,,332.302802802803,48.5510758593109,290.981981981982,44.0607474015202
,,,,333.102302302302,48.6146534575532,291.653653653654,44.1201350429575
,,,,333.901801801802,48.6780213140095,292.325325325325,44.1793597146668
,,,,334.701301301301,48.7411797266781,292.996996996997,44.2384216178456
,,,,335.500800800801,48.8041289932785,293.668668668669,44.2973209535263
,,,,336.3003003003,48.8668694112517,294.34034034034,44.3560579225767
,,,,337.0997997998,48.9294012777606,295.012012012012,44.4146327257
,,,,337.899299299299,48.9917248896896,295.683683683684,44.4730455634347
,,,,338,48.9995600877118,296.355355355355,44.531296636155
,,,,338.698798798799,49.0538405436457,297.027027027027,44.5893861440708
,,,,339.498298298298,49.1157485359578,297.698698698699,44.6473142872275
,,,,340.297797797798,49.1774491626777,298.37037037037,44.7050812655067
,,,,341.097297297297,49.2389427195794,299.042042042042,44.7626872786258
,,,,341.896796796797,49.3002295021602,299.713713713714,44.8201325261384
,,,,342.696296296296,49.3613098056404,300.385385385385,44.8774172074339
,,,,343.495795795796,49.4221839249635,301.057057057057,44.9345415217386
,,,,344.295295295295,49.4828521547965,301.728728728729,44.9915056681146
,,,,345.094794794795,49.54331478953,302.4004004004,45.0483098454608
,,,,345.894294294294,49.6035721232786,303.072072072072,45.1049542525125
,,,,346.693793793794,49.6636244498809,303.743743743744,45.1614390878419
,,,,347.493293293293,49.7234720628998,304,45.1829471771153
,,,,348.292792792793,49.7831152556226,304.415415415415,45.2177645498578
,,,,349.092292292292,49.8425543210612,305.087087087087,45.2739308368059
,,,,349.891791791792,49.9017895519523,305.758758758759,45.3299381467689
,,,,350.691291291291,49.9608212407579,306.43043043043,45.3857866776666
,,,,351.490790790791,50.019649679665,307.102102102102,45.4414766272561
,,,,352.29029029029,50.078275160586,307.773773773774,45.4970081931315
,,,,353.08978978979,50.136697975159,308.445445445446,45.5523815727246
,,,,353.889289289289,50.1949184147479,309.117117117117,45.6075969633045
,,,,354.688788788789,50.2529367704425,309.788788788789,45.6626545619778
,,,,355,50.2754662743319,310.460460460461,45.7175545656892
,,,,355.488288288288,50.310753333059,311.132132132132,45.7722971712207
,,,,356.287787787788,50.3683683931397,311.803803803804,45.8268825751925
,,,,357.087287287287,50.4257822409539,312.475475475475,45.8813109740626
,,,,357.886786786787,50.4829951664971,313.147147147147,45.9355825641273
,,,,358.686286286286,50.5400074594922,313.818818818819,45.9896975415209
,,,,359.485785785786,50.5968194093892,314.490490490491,46.0436561022161
,,,,360.285285285285,50.6534313053654,315.162162162162,46.097458442024
,,,,361.084784784785,50.7098434363255,315.833833833834,46.1511047565942
,,,,361.884284284284,50.7660560909021,316.505505505506,46.2045952414147
,,,,362.683783783784,50.8220695574558,317.177177177177,46.2579300918124
,,,,363.483283283283,50.8778841240751,317.848848848849,46.311109502953
,,,,364.282782782783,50.9335000785769,318.520520520521,46.364133669841
,,,,365.082282282282,50.9889177085068,319.192192192192,46.4170027873199
,,,,365.881781781782,51.0441373011388,319.863863863864,46.4697170500724
,,,,366.681281281281,51.0991591434759,320.535535535536,46.5222766526202
,,,,367.480780780781,51.1539835222502,321.207207207207,46.5746817893245
,,,,368.28028028028,51.2086107239231,321.878878878879,46.6269326543857
,,,,369.07977977978,51.2630410346855,322.550550550551,46.6790294418439
,,,,369.879279279279,51.3172747404578,323,46.7138040850504
,,,,370.678778778779,51.3713121268903,323.222222222222,46.7309723455786
,,,,371.478278278278,51.4251534793634,323.893893893894,46.7827615593091
,,,,372.277777777778,51.4787990829878,324.565565565566,46.8343972765945
,,,,373.077277277277,51.5322492226043,325.237237237237,46.8858796908338
,,,,373.876776776777,51.5855041827848,325.908908908909,46.9372089952658
,,,,374.676276276276,51.6385642478315,326.580580580581,46.9883853829697
,,,,375.475775775776,51.6914297017779,327.252252252252,47.0394090468647
,,,,376,51.7259875770141,327.923923923924,47.0902801797102
,,,,376.275275275275,51.7441008283886,328.595595595596,47.1409989741063
,,,,377.074774774775,51.7965779111595,329.267267267267,47.1915656224933
,,,,377.874274274274,51.8488612333183,329.938938938939,47.2419803171522
,,,,378.673773773774,51.9009510778241,330.610610610611,47.2922432502046
,,,,379.473273273273,51.9528477273683,331.282282282282,47.3423546136131
,,,,380.272772772773,52.0045514643742,331.953953953954,47.3923145991809
,,,,381.072272272272,52.0560625709974,332.625625625626,47.4421233985525
,,,,381.871771771772,52.1073813291262,333.297297297297,47.4917812032131
,,,,382.671271271271,52.1585080203815,333.968968968969,47.5412882044895
,,,,383.470770770771,52.209442926117,334.640640640641,47.5906445935494
,,,,384.27027027027,52.2601863274197,335.312312312312,47.6398505614022
,,,,385.06976976977,52.3107385051096,335.983983983984,47.6889062988985
,,,,385.869269269269,52.3610997397404,336.655655655656,47.7378119967307
,,,,386.668768768769,52.4112703115994,337.327327327327,47.7865678454327
,,,,387.468268268268,52.4612505007076,337.998998998999,47.8351740353803
,,,,388.267767767768,52.5110405868201,338.670670670671,47.8836307567912
,,,,389.067267267267,52.5606408494263,339.342342342342,47.9319381997249
,,,,389.866766766767,52.6100515677499,340.014014014014,47.9800965540831
,,,,390.666266266266,52.6592730207493,340.685685685686,48.0281060096096
,,,,391.465765765766,52.7083054871175,341.357357357357,48.0759667558906
,,,,392.265265265265,52.7571492452826,342.029029029029,48.1236789823545
,,,,393.064764764765,52.805804573408,342.700700700701,48.1712428782723
,,,,393.864264264264,52.854271749392,343.372372372372,48.2186586327574
,,,,394.663763763764,52.902551050869,344.044044044044,48.265926434766
,,,,395.463263263263,52.9506427552086,344.715715715716,48.3130464730971
,,,,396.262762762763,52.9985471395167,345.387387387387,48.3600189363923
,,,,397,53.0425551283517,346.059059059059,48.4068440131364
,,,,397.062262262262,53.0462644806352,346.730730730731,48.4535218916573
,,,,397.861761761762,53.093795055142,347.402402402402,48.5000527601257
,,,,398.661261261261,53.141139139352,348,48.5413286247069
,,,,399.460760760761,53.1882970093162,348.074074074074,48.5464368065559
,,,,400.26026026026,53.2352689408229,348.745745745746,48.5926742188055
,,,,401.05975975976,53.2820552093972,349.417417417417,48.6387651845753
,,,,401.859259259259,53.3286560903014,350.089089089089,48.6847098914098
,,,,402.658758758759,53.3750718585353,350.760760760761,48.7305085266973
,,,,403.458258258258,53.4213027888363,351.432432432432,48.7761612776696
,,,,404.257757757758,53.4673491556796,352.104104104104,48.8216683314024
,,,,405.057257257257,53.5132112332783,352.775775775776,48.8670298748154
,,,,405.856756756757,53.5588892955837,353.447447447447,48.9122460946721
,,,,406.656256256256,53.6043836162853,354.119119119119,48.9573171775805
,,,,407.455755755756,53.6496944688114,354.790790790791,49.0022433099926
,,,,408.255255255255,53.6948221263287,355.462462462462,49.0470246782047
,,,,409.054754754755,53.7397668617432,356.134134134134,49.0916614683575
,,,,409.854254254254,53.7845289476995,356.805805805806,49.1361538664364
,,,,410.653753753754,53.8291086565819,357.477477477478,49.1805020582712
,,,,411.453253253253,53.873506260514,358.149149149149,49.2247062295366
,,,,412,53.9037633531408,358.820820820821,49.268766565752
,,,,412.252752752753,53.9177220313589,359.492492492493,49.3126832522816
,,,,413.052252252252,53.9617562407197,360.164164164164,49.3564564743349
,,,,413.851751751752,54.0056091599395,360.835835835836,49.4000864169662
,,,,414.651251251251,54.0492810601015,361.507507507508,49.4435732650751
,,,,415.450750750751,54.0927722120295,362.179179179179,49.4869172034065
,,,,416.25025025025,54.1360828862876,362.850850850851,49.5301184165508
,,,,417.04974974975,54.1792133531809,363.522522522523,49.5731770889438
,,,,417.849249249249,54.2221638827552,364.194194194194,49.6160934048667
,,,,418.648748748749,54.2649347447977,364.865865865866,49.6588675484466
,,,,419.448248248248,54.3075262088366,365.537537537538,49.7014997036565
,,,,420.247747747748,54.3499385441418,366.209209209209,49.7439900543148
,,,,421.047247247247,54.392172019725,366.880880880881,49.7863387840864
,,,,421.846746746747,54.4342269043394,367,49.7938344432897
,,,,422.646246246246,54.4761034664805,367.552552552553,49.8285460764819
,,,,423.445745745746,54.5178019743861,368.224224224224,49.8706121148582
,,,,424.245245245245,54.5593226960361,368.895895895896,49.9125370824185
,,,,425.044744744745,54.6006658991534,369.567567567568,49.9543211622123
,,,,425.844244244244,54.6418318512034,370.239239239239,49.9959645371355
,,,,426.643743743744,54.6828208193945,370.910910910911,50.0374673899307
,,,,427.443243243243,54.7236330706784,371.582582582583,50.078829903187
,,,,428.242742742743,54.76426887175,372.254254254254,50.1200522593402
,,,,429.042242242242,54.8047284890478,372.925925925926,50.1611346406731
,,,,429.841741741742,54.8450121887539,373.597597597598,50.2020772293154
,,,,430.641241241241,54.8851202367944,374.269269269269,50.2428802072437
,,,,431.440740740741,54.9250528988394,374.940940940941,50.2835437562818
,,,,432.24024024024,54.9648104403033,375.612612612613,50.3240680581008
,,,,433.03973973974,55.0043931263449,376.284284284284,50.364453294219
,,,,433.839239239239,55.0438012218676,376.955955955956,50.4046996460021
,,,,434.638738738739,55.0830349915196,377.627627627628,50.4448072946634
,,,,435.438238238238,55.1220946996942,378.299299299299,50.4847764212638
,,,,436,55.1494357064389,378.970970970971,50.5246072067118
,,,,436.237737737738,55.1609806105297,379.642642642643,50.5642998317639
,,,,437.037237237237,55.1996929879099,380.314314314314,50.6038544770241
,,,,437.836736736737,55.238232095464,380.985985985986,50.6432713229448
,,,,438.636236236236,55.276598196567,381.657657657658,50.6825505498263
,,,,439.435735735736,55.3147915543397,382.329329329329,50.721692337817
,,,,440.235235235235,55.3528124316491,383.001001001001,50.7606968669138
,,,,441.034734734735,55.3906610911083,383.672672672673,50.7995643169617
,,,,441.834234234234,55.4283377950771,384.344344344344,50.8382948676543
,,,,442.633733733734,55.4658428056617,385,50.8759700181474
,,,,443.433233233233,55.5031763847151,385.016016016016,50.8768886985338
,,,,444.232732732733,55.5403387938375,385.687687687688,50.9153459889909
,,,,445.032232232232,55.577330294376,386.359359359359,50.9536669182653
,,,,445.831731731732,55.6141511474252,387.031031031031,50.9918516654452
,,,,446.631231231231,55.6508016138272,387.702702702703,51.0299004094681
,,,,447.430730730731,55.6872819541717,388.374374374374,51.0678133291203
,,,,448.23023023023,55.7235924287966,389.046046046046,51.1055906030372
,,,,449.02972972973,55.7597332977876,389.717717717718,51.1432324097036
,,,,449.829229229229,55.7957048209787,390.389389389389,51.1807389274535
,,,,450.628728728729,55.8315072579524,391.061061061061,51.2181103344704
,,,,451.428228228228,55.8671408680397,391.732732732733,51.2553468087871
,,,,452.227727727728,55.9026059103206,392.404404404404,51.2924485282863
,,,,453.027227227227,55.9379026436238,393.076076076076,51.3294156707001
,,,,453.826726726727,55.9730313265273,393.747747747748,51.3662484136106
,,,,454.626226226226,56.0079922173586,394.41941941942,51.4029469344498
,,,,455.425725725726,56.0427855741944,395.091091091091,51.4395114104995
,,,,456,56.0676741278254,395.762762762763,51.4759420188917
,,,,456.225225225225,56.0774116548614,396.434434434435,51.5122389366086
,,,,457.024724724725,56.1118707169358,397.106106106106,51.5484023404825
,,,,457.824224224224,56.1461630177443,397.777777777778,51.5844324071962
,,,,458.623723723724,56.1802888143635,398.44944944945,51.6203293132829
,,,,459.423223223223,56.2142483636205,399.121121121121,51.6560932351265
,,,,460.222722722723,56.2480419220932,399.792792792793,51.6917243489612
,,,,461.022222222222,56.2816697461099,400.464464464465,51.7272228308723
,,,,461.821721721722,56.3151320917501,401.136136136136,51.7625888567957
,,,,462.621221221221,56.3484292148444,401.807807807808,51.7978226025183
,,,,463.420720720721,56.3815613709748,402.47947947948,51.832924243678
,,,,464.22022022022,56.4145288154744,403.151151151151,51.8678939557637
,,,,465.01971971972,56.4473318034286,403.822822822823,51.9027319141159
,,,,465.819219219219,56.479970589674,404.494494494495,51.9374382939259
,,,,466.618718718719,56.5124454287997,405.166166166166,51.9720132702366
,,,,467.418218218218,56.5447565751468,405.837837837838,52.0064570179425
,,,,468.217717717718,56.5769042828087,406.50950950951,52.0407697117895
,,,,469.017217217217,56.6088888056316,407,52.0657439771176
,,,,469.816716716717,56.6407103972143,407.181181181181,52.0749515263753
,,,,470.616216216216,56.6723693109085,407.852852852853,52.1090026361493
,,,,471.415715715716,56.7038657998189,408.524524524525,52.1429232154128
,,,,472.215215215215,56.7352001168038,409.196196196196,52.176713438319
,,,,473.014714714715,56.7663725144746,409.867867867868,52.2103734788732
,,,,473.814214214214,56.7973832451965,410.53953953954,52.2439035109327
,,,,474.613713713714,56.8282325610885,411.211211211211,52.2773037082074
,,,,475.413213213213,56.8589207140237,411.882882882883,52.310574244259
,,,,476.212712712713,56.8894479556289,412.554554554555,52.3437152925021
,,,,477.012212212212,56.9198145372859,413.226226226226,52.3767270262036
,,,,477.811711711712,56.9500207101305,413.897897897898,52.4096096184829
,,,,478.611211211211,56.9800667250534,414.56956956957,52.4423632423124
,,,,479,56.9946200048445,415.241241241241,52.4749880705169
,,,,479.410710710711,57.0099528327001,415.912912912913,52.5074842757745
,,,,480.21021021021,57.0396792834713,416.584584584585,52.5398520306159
,,,,481.00970970971,57.0692463275227,417.256256256256,52.5720915074252
,,,,481.809209209209,57.0986542147655,417.927927927928,52.6042028784395
,,,,482.608708708709,57.1279031948666,418.5995995996,52.6361863157491
,,,,483.408208208208,57.1569935172485,419.271271271271,52.6680419912979
,,,,484.207707707708,57.1859254310897,419.942942942943,52.6997700768828
,,,,485.007207207207,57.2146991853246,420.614614614615,52.7313707441547
,,,,485.806706706707,57.2433150286442,421.286286286286,52.762844164618
,,,,486.606206206206,57.2717732094958,421.957957957958,52.7941905096306
,,,,487.405705705706,57.3000739760834,422.62962962963,52.8254099504044
,,,,488.205205205205,57.3282175763676,423.301301301301,52.8565026580053
,,,,489.004704704705,57.3562042580663,423.972972972973,52.8874688033529
,,,,489.804204204204,57.3840342686543,424.644644644645,52.9183085572212
,,,,490.603703703704,57.411707855364,425,52.9345736063495
,,,,491.403203203203,57.4392252651849,425.316316316316,52.9490220902383
,,,,492.202702702703,57.4665867448646,425.987987987988,52.9796095728864
,,,,493,57.4937178167931,426.65965965966,53.0100711755023
,,,,493.002202202202,57.4937925409084,427.331331331331,53.0404070682771
,,,,493.801701701702,57.5208428995795,428.003003003003,53.0706174212566
,,,,494.601201201201,57.5477380668997,428.674674674675,53.1007024043411
,,,,495.400700700701,57.5744782886487,429.346346346346,53.1306621872857
,,,,496.2002002002,57.6010638103652,430.018018018018,53.1604969397004
,,,,496.9996996997,57.6274948773462,430.68968968969,53.1902068310499
,,,,497.799199199199,57.6537717346481,431.361361361361,53.2197920306542
,,,,498.598698698699,57.679894627086,432.033033033033,53.2492527076883
,,,,499.398198198198,57.7058637992344,432.704704704705,53.2785890311822
,,,,500.197697697698,57.7316794954273,433.376376376376,53.3078011700215
,,,,500.997197197197,57.7573419597582,434.048048048048,53.336889292947
,,,,501.796696696697,57.7828514360804,434.71971971972,53.365853568555
,,,,502.596196196196,57.8082081680072,435.391391391391,53.3946941652974
,,,,503.395695695696,57.833412398912,436.063063063063,53.4234112514817
,,,,504.195195195195,57.8584643719286,436.734734734735,53.4520049952712
,,,,504.994694694695,57.8833643299511,437.406406406407,53.480475564685
,,,,505.794194194194,57.9081125156345,438.078078078078,53.5088231275982
,,,,506.593693693694,57.9327091713943,438.74974974975,53.5370478517419
,,,,507.393193193193,57.9571545394072,439.421421421421,53.5651499047031
,,,,508.192692692693,57.9814488616112,440.093093093093,53.5931294539254
,,,,508.992192192192,58.0055923797054,440.764764764765,53.6209866667084
,,,,509.791691691692,58.0295853351505,441.436436436437,53.6487217102082
,,,,510.591191191191,58.053427969169,442.108108108108,53.6763347514372
,,,,511.390690690691,58.0771205227451,442.77977977978,53.7038259572648
,,,,512.19019019019,58.1006632366251,443,53.7128129739917
,,,,512.98968968969,58.1240563513175,443.451451451452,53.7311954944166
,,,,513.789189189189,58.1473001070933,444.123123123123,53.7584435294752
,,,,514.588688688689,58.170394743986,444.794794794795,53.7855702288799
,,,,515,58.1822180206817,445.466466466467,53.8125757589272
,,,,515.388188188188,58.1933405017917,446.138138138138,53.8394602857702
,,,,516.187687687688,58.2161376200694,446.80980980981,53.8662239754195
,,,,516.987187187187,58.2387863381415,447.481481481482,53.8928669937428
,,,,517.786686686687,58.2612868950933,448.153153153153,53.9193895064649
,,,,518.586186186186,58.2836395297736,448.824824824825,53.9457916791683
,,,,519.385685685686,58.3058444807948,449.496496496497,53.9720736772928
,,,,520.185185185185,58.3279019865332,450.168168168168,53.9982356661358
,,,,520.984684684685,58.3498122851289,450.83983983984,54.0242778108523
,,,,521.784184184184,58.371575614486,451.511511511512,54.0502002764551
,,,,522.583683683684,58.393192212273,452.183183183183,54.076003227815
,,,,523.383183183183,58.414662315923,452.854854854855,54.1016868296604
,,,,524.182682682683,58.4359861626334,453.526526526527,54.127251246578
,,,,524.982182182182,58.4571639893667,454.198198198198,54.1526966430126
,,,,525.781681681682,58.4781960328501,454.86986986987,54.178023183267
,,,,526.581181181181,58.4990825295761,455.541541541542,54.2032310315025
,,,,527.380680680681,58.5198237158024,456.213213213213,54.2283203517386
,,,,528.18018018018,58.5404198275522,456.884884884885,54.2532913078535
,,,,528.97967967968,58.5608711006145,457.556556556557,54.2781440635837
,,,,529.779179179179,58.5811777705439,458.228228228228,54.3028787825246
,,,,530.578678678679,58.6013400726611,458.8998998999,54.3274956281303
,,,,531.378178178178,58.6213582420528,459.571571571572,54.3519947637135
,,,,532.177677677678,58.6412325135723,460.243243243243,54.3763763524461
,,,,532.977177177177,58.6609631218393,460.914914914915,54.4006405573589
,,,,533.776676676677,58.6805503012399,461.586586586587,54.4247875413418
,,,,534.576176176176,58.6999942859274,462.258258258258,54.448817467144
,,,,535.375675675676,58.719295309822,462.92992992993,54.4727304973738
,,,,536.175175175175,58.738453606611,463.601601601602,54.496526794499
,,,,536.974674674675,58.757469409749,464.273273273273,54.5202065208468
,,,,537,58.758069437592,464.944944944945,54.5437698386041
,,,,537.774174174174,58.7763429524583,465,54.5456961011835
,,,,538.573673673674,58.7950744677288,465.616616616617,54.5672169098172
,,,,539.373173173173,58.8136641883182,466.288288288288,54.5905478963923
,,,,540.172672672673,58.8321123467523,466.95995995996,54.6137629600955
,,,,540.972172172172,58.850419175325,467.631631631632,54.6368622625525
,,,,541.771671671672,58.8685849060987,468.303303303303,54.6598459652493
,,,,542.571171171171,58.8866097709043,468.974974974975,54.6827142295319
,,,,543.370670670671,58.9044940013413,469.646646646647,54.7054672166064
,,,,544.17017017017,58.9222378287781,470.318318318318,54.7281050875393
,,,,544.96966966967,58.9398414843522,470.98998998999,54.7506280032574
,,,,545.769169169169,58.9573051989704,471.661661661662,54.7730361245479
,,,,546.568668668669,58.9746292033086,472.333333333333,54.7953296120586
,,,,547.368168168168,58.9918137278124,473.005005005005,54.8175086262979
,,,,548.167667667668,59.0088590026972,473.676676676677,54.8395733276349
,,,,548.967167167167,59.0257652579483,474.348348348348,54.8615238762995
,,,,549.766666666667,59.0425327233207,475.02002002002,54.8833604323826
,,,,550.566166166166,59.05916162834,475.691691691692,54.905083155836
,,,,551.365665665666,59.0756522023021,476.363363363363,54.9266922064724
,,,,552.165165165165,59.0920046742733,477.035035035035,54.948187743966
,,,,552.964664664665,59.1082192730908,477.706706706707,54.969569927852
,,,,553.764164164164,59.1242962273626,478.378378378378,54.9908389175271
,,,,554.563663663664,59.1402357654678,479.05005005005,55.0119948722492
,,,,555,59.1488770757865,479.721721721722,55.0330379511379
,,,,555.363163163163,59.1560381155566,480.393393393393,55.0539683131744
,,,,556.162662662663,59.1717035055508,481.065065065065,55.0747861172015
,,,,556.962162162162,59.1872321631437,481.736736736737,55.0954915219239
,,,,557.761661661662,59.2026243158001,482.408408408408,55.1160846859079
,,,,558.561161161161,59.217880190757,483.08008008008,55.1365657675823
,,,,559.360660660661,59.2330000150233,483.751751751752,55.1569349252372
,,,,560.16016016016,59.2479840153801,484.423423423424,55.1771923170255
,,,,560.95965965966,59.2628324183811,485.095095095095,55.197338100962
,,,,561.759159159159,59.2775454503523,485.766766766767,55.2173724349238
,,,,562.558658658659,59.2921233373926,486.438438438439,55.2372954766506
,,,,563.358158158158,59.3065663053737,487,55.2538671395688
,,,,564.157657657658,59.3208745799404,487.11011011011,55.2571073837442
,,,,564.957157157157,59.3350483865108,487.781781781782,55.2768083136695
,,,,565.756656656657,59.3490879502762,488.453453453454,55.2963984237536
,,,,566.556156156156,59.3629934962017,489.125125125125,55.3158778711866
,,,,567.355655655656,59.3767652490259,489.796796796797,55.3352468130214
,,,,568.155155155155,59.3904034332614,490.468468468469,55.3545054061738
,,,,568.954654654655,59.403908273195,491.14014014014,55.3736538074226
,,,,569.754154154154,59.4172799928874,491.811811811812,55.3926921734097
,,,,570.553653653654,59.430518816174,492.483483483484,55.4116206606402
,,,,571.353153153153,59.4436249666646,493.155155155155,55.4304394254826
,,,,572.152652652653,59.4565986677436,493.826826826827,55.4491486241686
,,,,572.952152152152,59.4694401425706,494.498498498499,55.4677484127933
,,,,573.751651651652,59.48214961408,495.17017017017,55.4862389473156
,,,,574.551151151151,59.4947273049816,495.841841841842,55.5046203835579
,,,,575,59.501730899383,496.513513513514,55.5228928772061
,,,,575.350650650651,59.5071734377603,497.185185185185,55.5410565838103
,,,,576.15015015015,59.5194882346768,497.856856856857,55.5591116587842
,,,,576.94964964965,59.5316719177675,498.528528528529,55.5770582574056
,,,,577.749149149149,59.5437247088445,499.2002002002,55.5948965348163
,,,,578.548648648649,59.5556468294962,499.871871871872,55.6126266460223
,,,,579.348148148148,59.5674385010868,500.543543543544,55.6302487458939
,,,,580.147647647648,59.5790999447574,501.215215215215,55.6477629891656
,,,,580.947147147147,59.5906313814252,501.886886886887,55.6651695304364
,,,,581.746646646647,59.6020330317843,502.558558558559,55.6824685241697
,,,,582.546146146146,59.6133051163056,503.23023023023,55.6996601246937
,,,,583.345645645646,59.6244478552371,503.901901901902,55.716744486201
,,,,584.145145145145,59.6354614686038,504.573573573574,55.7337217627493
,,,,584.944644644645,59.6463461762084,505.245245245245,55.7505921082607
,,,,585.744144144144,59.6571021976307,505.916916916917,55.7673556765227
,,,,586.543643643644,59.6677297522286,506,55.7694218491825
,,,,587.343143143143,59.6782290591375,506.588588588589,55.7840126211876
,,,,588.142642642643,59.6886003372709,507.26026026026,55.8005630957727
,,,,588.942142142142,59.6988438053207,507.931931931932,55.8170072536608
,,,,589.741641641642,59.7089596817568,508.603603603604,55.8333452480996
,,,,590.541141141141,59.7189481848279,509.275275275275,55.8495772322026
,,,,591.340640640641,59.728809532561,509.946946946947,55.8657033589485
,,,,592,59.7368468137288,510.618618618619,55.8817237811814
,,,,592.14014014014,59.7385439427624,511.29029029029,55.8976386516115
,,,,592.93963963964,59.748151633017,511.961961961962,55.9134481228142
,,,,593.739139139139,59.757632820689,512.633633633634,55.929152347231
,,,,594.538638638639,59.7669877229219,513.305305305305,55.9447514771693
,,,,595.338138138138,59.7762165566387,513.976976976977,55.9602456648024
,,,,596.137637637638,59.785319538542,514.648648648649,55.9756350621696
,,,,596.937137137137,59.7942968851143,515.32032032032,55.9909198211765
,,,,597.736636636637,59.8031488126179,515.991991991992,56.0061000935948
,,,,598.536136136136,59.8118755370953,516.663663663664,56.0211760310626
,,,,599.335635635636,59.8204772743694,517.335335335335,56.0361477850844
,,,,600.135135135135,59.8289542400434,518.007007007007,56.0510155070311
,,,,600.934634634635,59.8373066495011,518.678678678679,56.0657793481404
,,,,601.734134134134,59.8455347179073,519.35035035035,56.0804394595164
,,,,602.533633633634,59.8536386602075,520.022022022022,56.0949959921302
,,,,603.333133133133,59.8616186911284,520.693693693694,56.1094490968195
,,,,604.132632632633,59.8694750251779,521.365365365365,56.1237989242891
,,,,604.932132132132,59.8772078766454,522.037037037037,56.1380456251108
,,,,605.731631631632,59.8848174596018,522.708708708709,56.1521893497234
,,,,606.531131131131,59.8923039879,523.38038038038,56.1662302484329
,,,,607.330630630631,59.8996676751743,524.052052052052,56.1801684714126
,,,,608.13013013013,59.9069087348417,524.723723723724,56.1940041687033
,,,,608.92962962963,59.9140273801008,525,56.1996654320533
,,,,609.729129129129,59.921023823933,525.395395395395,56.2077374902129
,,,,610.528628628629,59.9278982791022,526.067067067067,56.2213685857171
,,,,611.328128128128,59.934650958155,526.738738738739,56.2348976048591
,,,,612.127627627628,59.9412820734206,527.41041041041,56.2483246971499
,,,,612.927127127127,59.9477918370117,528.082082082082,56.2616500119681
,,,,613.726626626627,59.9541804608238,528.753753753754,56.2748736985603
,,,,614.526126126126,59.960448156536,529.425425425425,56.2879959060411
,,,,615,59.9641061091351,530.097097097097,56.3010167833929
,,,,615.325625625626,59.9665951356108,530.768768768769,56.3139364794665
,,,,616.125125125125,59.9726216092943,531.440440440441,56.3267551429808
,,,,616.924624624625,59.9785277886167,532.112112112112,56.3394729225229
,,,,617.724124124124,59.9843138843919,532.783783783784,56.3520899665485
,,,,618.523623623624,59.9899801072181,533.455455455456,56.3646064233814
,,,,619.323123123123,59.9955266674779,534.127127127127,56.3770224412143
,,,,620.122622622623,60.0009537753381,534.798798798799,56.3893381681085
,,,,620.922122122122,60.0062616407505,535.470470470471,56.4015537519937
,,,,621.721621621622,60.0114504734514,536.142142142142,56.4136693406688
,,,,622.521121121121,60.0165204829621,536.813813813814,56.4256850818013
,,,,623.320620620621,60.0214718785891,537.485485485486,56.4376011229279
,,,,624.12012012012,60.0263048694242,538.157157157157,56.4494176114542
,,,,624.91961961962,60.0310196643445,538.828828828829,56.4611346946549
,,,,625.719119119119,60.0356164720128,539.500500500501,56.4727525196741
,,,,626.518618618619,60.0400955008776,540.172172172172,56.4842712335251
,,,,627.318118118118,60.0444569591733,540.843843843844,56.4956909830906
,,,,628.117617617618,60.0487010549204,541.515515515516,56.5070119151229
,,,,628.917117117117,60.0528279959257,542.187187187187,56.5182341762437
,,,,629.716616616617,60.0568379897821,542.858858858859,56.5293579129444
,,,,630.516116116116,60.0607312438695,543.530530530531,56.5403832715861
,,,,631.315615615616,60.064507965354,544.202202202202,56.5513103984
,,,,632,60.0676484836845,544.873873873874,56.5621394394867
,,,,632.115115115115,60.0681683611889,545,56.5641619840156
,,,,632.914614614615,60.0717126381145,545.545545545546,56.5728705408172
,,,,633.714114114114,60.0751410026581,546.217217217217,56.5835038482324
,,,,634.513613613614,60.0784536611345,546.888888888889,56.5940395074434
,,,,635.313113113113,60.0816508196458,547.560560560561,56.6044776640316
